"Time_ka","alphaflux","a_U238","a_U234","a_Th230","r234_238","r230_234","Dr238_alpha","Dr238_beta","Dr238_gamma","Dr238","Dr234_alpha","Dr234_beta","Dr234_gamma","Dr234","Dr230_alpha","Dr230_beta","Dr230_gamma","Dr230","Dr_U238chain_alpha","Dr_U238chain_beta","Dr_U238chain_gamma","Dr_U238chain_total","Dr_U235","Dr_Th232","Dr.cosmic","Dr_total","De"
2286,17710.2420796899,8.27562292,8.29856447518929,8.30873221858843,1.00277218469366,1.00122524123655,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235148357355811,0.000470300154621325,3.35928681872375e-05,0.0240187287583897,0.183946810717172,0.058119599614339,0.0362911157314073,0.278357526062918,0.227065138932753,0.0953058997689603,0.0368942085995945,0.359265247301308,0.01367513952,0.0019040976624,0.051,0.425844484483708,1127.06995777747
2287,17710.0667715242,8.27562292,8.29849985897558,8.30863896447936,1.00276437667554,1.00122179980431,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235146526388954,0.000470296492660827,3.35926066186305e-05,0.0240185417381749,0.183944746166829,0.0581189473016469,0.0362907084134705,0.278354401881947,0.227062891285725,0.0953052437943077,0.0368938010200891,0.359261936100122,0.01367513952,0.0019040976624,0.051,0.425841173282522,1127.49580060724
2288,17709.891957122,8.27562292,8.29843542475713,8.3085459730246,1.00275659064915,1.00121836801155,0.01960349248,0.036716,0.0005695,0.05688899248,0.023514470057912,0.00047029284101445,3.35923457867464e-05,0.0240183552447132,0.183942687431384,0.0581182968262223,0.0362903022427626,0.278351286500369,0.227060649969296,0.0953045896672367,0.0368933945885494,0.359258634225082,0.01367513952,0.0019040976624,0.051,0.425837871407482,1127.92164013046
2289,17709.7176350924,8.27562292,8.2983711720214,8.30845324348436,1.00274882655255,1.00121494583141,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235142879911786,0.000470289199653146,3.35920856895105e-05,0.0240181692765212,0.183940634494457,0.0581176481828903,0.0362898972160524,0.2783481798934,0.227058414965636,0.0953039373825434,0.0368929893017419,0.359255341649921,0.01367513952,0.0019040976624,0.051,0.425834578832321,1128.34747635645
2290,17709.5438040487,8.27562292,8.29830710025719,8.30836077512098,1.00274108432398,1.00121153323712,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235141064372466,0.000470285568547947,3.35918263248534e-05,0.0240179838321194,0.183938587339718,0.0581170013664909,0.0362894933301178,0.278345082036327,0.227056186256964,0.0953032869350388,0.0368925851564427,0.359252058348446,0.01367513952,0.0019040976624,0.051,0.425831295530846,1128.7733092945
2291,17709.370462608,8.27562292,8.29824320895485,8.30826856719881,1.00273336390185,1.00120813020196,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235139253946718,0.000470281947669967,3.3591567690712e-05,0.0240177989100325,0.18393654595088,0.0581163563718784,0.0362890905817458,0.278341992904505,0.227053963825552,0.0953026383195484,0.0368921821494365,0.359248784294537,0.01367513952,0.0019040976624,0.051,0.425828021476937,1129.19913895387
2292,17709.1976093913,8.27562292,8.298179497606,8.30817661898435,1.00272566522473,1.00120473669932,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235137448620138,0.000470278336990397,3.35913097850284e-05,0.0240176145087892,0.183934510311705,0.0581157131939219,0.0362886889677324,0.278338912473359,0.227051747653719,0.0953019915309123,0.0368917802775175,0.359245519462149,0.01367513952,0.0019040976624,0.051,0.425824756644549,1129.6249653438
2293,17709.0252430235,8.27562292,8.29811596570386,8.3080849297461,1.00271798823138,1.00120135270264,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235135648378364,0.000470274736480515,3.35910526057511e-05,0.0240174306269227,0.183932480405998,0.0581150718275045,0.0362882884848827,0.278335840718385,0.227049537723834,0.095301346563985,0.0368913795374885,0.359242263825307,0.01367513952,0.0019040976624,0.051,0.425821501007707,1130.05078847349
2294,17708.8533621335,8.27562292,8.29805261274299,8.30799349875467,1.00271033286072,1.00119797818544,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235133853207076,0.000470271146111677,3.35907961508341e-05,0.0240172472629701,0.18393045621761,0.0581144322675242,0.0362878891300107,0.278332777615145,0.227047334018317,0.0953007034136359,0.0368909799261616,0.359239017358115,0.01367513952,0.0019040976624,0.051,0.425818254540515,1130.47660835212
2295,17708.6819653539,8.27562292,8.2979894382194,8.30790232528272,1.00270269905186,1.0011946131213,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235132063091991,0.000470267565855321,3.35905404182372e-05,0.0240170644154726,0.183928437730439,0.0581137945088931,0.0362874908999396,0.278329723139272,0.227045136519638,0.0953000620747484,0.0368905814403579,0.359235780034744,0.01367513952,0.0019040976624,0.051,0.425815017217144,1130.90242498886
2296,17708.5110513211,8.27562292,8.2979264416305,8.30781140860488,1.00269508674406,1.00119125748389,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235130278018868,0.000470263995682962,3.35902854059259e-05,0.0240168820829757,0.183926424928427,0.0581131585465375,0.0362870937915011,0.278326677266465,0.227042945210314,0.0952994225422205,0.0368901840769071,0.359232551829441,0.01367513952,0.0019040976624,0.051,0.425811789011841,1131.32823839283
2297,17708.3406186754,8.27562292,8.29786362247511,8.30772074799793,1.00268749587676,1.00118791124695,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235128497973507,0.0004702604355662,3.35900311118714e-05,0.0240167002640288,0.183924417795561,0.0581125243753982,0.0362866978015363,0.278323639972496,0.227040760072912,0.0952987848109644,0.0368897878326481,0.359229332716524,0.01367513952,0.0019040976624,0.051,0.425808569898924,1131.75404857314
2298,17708.1706660612,8.27562292,8.29780098025349,8.30763034274066,1.00267992638958,1.00118457438429,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235126722941746,0.000470256885476711,3.35897775340508e-05,0.0240165189571854,0.183922416315876,0.0581118919904305,0.036286302926895,0.278320611233201,0.227038581090051,0.0952981488759073,0.036889392704429,0.359226122670387,0.01367513952,0.0019040976624,0.051,0.425805359852787,1132.17985553886
2299,17708.0011921263,8.27562292,8.29773851446732,8.30754019211384,1.00267237822229,1.00118124686979,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235124952909465,0.000470253345386255,3.35895246704468e-05,0.0240163381610032,0.183920420473447,0.0581112613866034,0.0362859091644358,0.278317591024487,0.227036408244394,0.0952975147319896,0.0368889986891062,0.35922292166549,0.01367513952,0.0019040976624,0.051,0.42580215884789,1132.60565929906
2300,17707.8321955225,8.27562292,8.29767622461963,8.3074502954003,1.00266485131486,1.00117792867739,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235123187862581,0.000470249815266668,3.35892725190477e-05,0.0240161578740438,0.183918430252399,0.0581106325589002,0.0362855165110262,0.278314579322325,0.227034241518657,0.0952968823741669,0.0368886057835453,0.359219729676369,0.01367513952,0.0019040976624,0.051,0.425798966858769,1133.03145986276
2301,17707.6636749054,8.27562292,8.2976141102149,8.3073606518849,1.00265734560739,1.00117461978112,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235121427787054,0.000470246295089867,3.35890210778477e-05,0.0240159780948732,0.183916445636897,0.0581100055023185,0.0362851249635426,0.278311576102758,0.227032080895603,0.0952962517974084,0.0368882139846205,0.359216546677632,0.01367513952,0.0019040976624,0.051,0.425795783860032,1133.45725723895
2302,17707.4956289344,8.27562292,8.29755217075894,8.30727126085451,1.00264986104018,1.0011713201551,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235119672668881,0.000470242784827845,3.35887703448461e-05,0.0240157988220608,0.183914466611155,0.05810938021187,0.0362847345188702,0.278308581341895,0.227029926358043,0.0952956229966978,0.036887823289215,0.359213372643956,0.01367513952,0.0019040976624,0.051,0.425792609826356,1133.88305143664
2303,17707.3280562726,8.27562292,8.29749040575904,8.30718212159798,1.00264239755369,1.00116802977346,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235117922494099,0.000470239284452679,3.35885203180485e-05,0.0240156200541807,0.183912493159428,0.0581087566825802,0.0362843451739028,0.27830559501591,0.227027777888837,0.0952949959670329,0.0368874336942208,0.359210207550091,0.01367513952,0.0019040976624,0.051,0.425789444732491,1134.30884246476
2304,17707.160955587,8.27562292,8.29742881472385,8.30709323340621,1.00263495508853,1.00116474861046,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235116177248786,0.000470235793936523,3.35882709954659e-05,0.0240154417898106,0.183910525266017,0.0581081349094889,0.0362839569255431,0.278302617101049,0.227025635470895,0.0952943707034254,0.0368870451965386,0.359207051370859,0.01367513952,0.0019040976624,0.051,0.425786288553259,1134.73463033223
2305,17706.9943255482,8.27562292,8.29736739716335,8.30700459557207,1.00262753358551,1.00116147664041,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235114436919057,0.000470232313251606,3.35880223751147e-05,0.0240152640275325,0.183908562915267,0.0581075148876498,0.0362835697707026,0.278299647573619,0.227023499087173,0.0952937472009014,0.0368866577930777,0.359203904081152,0.01367513952,0.0019040976624,0.051,0.425783141263552,1135.16041504798
2306,17706.8281648307,8.27562292,8.29730615258895,8.30691620739042,1.00262013298558,1.00115821383769,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235112701491067,0.000470228842370239,3.35877744550171e-05,0.024015086765932,0.183906606091567,0.0581068966121304,0.0362831837063013,0.278296686409999,0.227021368720674,0.0952931254545006,0.0368862714807563,0.359200765655931,0.01367513952,0.0019040976624,0.051,0.425780002838331,1135.58619662086
2307,17706.6624721125,8.27562292,8.29724508051344,8.30682806815809,1.00261275322987,1.00115496017674,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235110970951011,0.00047022538126481,3.35875272332007e-05,0.0240149100035991,0.18390465477935,0.058106280078012,0.0362827987292679,0.27829373358663,0.227019244354451,0.0952925054592769,0.0368858862565011,0.359197636070229,0.01367513952,0.0019040976624,0.051,0.425776873252629,1136.01197505973
2308,17706.4972460756,8.27562292,8.29718418045094,8.30674017717394,1.00260539425967,1.0011517156321,0.01960349248,0.036716,0.0005695,0.05688899248,0.023510924528512,0.000470221929907784,3.35872807076989e-05,0.0240147337391275,0.183902708963093,0.0581056652803902,0.0362824148365399,0.278290789080024,0.227017125971605,0.095291887210298,0.0368855021172476,0.359194515299151,0.01367513952,0.0019040976624,0.051,0.425773752481551,1136.43775037343
2309,17706.3324854055,8.27562292,8.297123451917,8.30665253373872,1.00259805601643,1.00114848017833,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235107524479667,0.000470218488271705,3.35870348765504e-05,0.024014557971115,0.183900768627316,0.0581050522143737,0.0362820320250632,0.278287852866753,0.227015013555283,0.0952912707026454,0.0368851190599397,0.359191403317868,0.01367513952,0.0019040976624,0.051,0.425770640500268,1136.86352257074
2310,17706.1681887916,8.27562292,8.29706289442847,8.30656513715527,1.00259073844177,1.00114525379013,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235105808520961,0.000470215056329192,3.35867897377994e-05,0.0240143826981631,0.183898833756583,0.0581044408750857,0.0362816502917925,0.278284924923462,0.227012907088679,0.0952906559314149,0.0368847370815303,0.359188300101625,0.01367513952,0.0019040976624,0.051,0.425767537284025,1137.28929166046
2311,17706.0043549267,8.27562292,8.29700250750361,8.3064779867283,1.00258344147749,1.00114203644221,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235104097395353,0.000470211634052944,3.3586545289496e-05,0.0240142079188778,0.183896904335503,0.058103831257663,0.0362812696336912,0.278282005226857,0.227010806555038,0.0952900428917159,0.0368843561789807,0.359185205625735,0.01367513952,0.0019040976624,0.051,0.425764442808135,1137.71505765132
2312,17705.8409825076,8.27562292,8.29694229066201,8.3063910817645,1.00257616506553,1.00113882810938,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235102391089229,0.000470208221415734,3.35863015296953e-05,0.0240140336318683,0.183894980348726,0.0581032233572556,0.0362808900477308,0.278279093753712,0.227008711937648,0.0952894315786713,0.0368839763492605,0.35918211986558,0.01367513952,0.0019040976624,0.051,0.42576135704798,1138.14082055207
2313,17705.6780702346,8.27562292,8.29688224342459,8.30630442157251,1.002568909148,1.0011356287665,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235100689589013,0.000470204818390413,3.3586058456458e-05,0.0240138598357482,0.183893061780945,0.0581026171690275,0.0362805115308916,0.278276190480864,0.227006623219846,0.095288821987418,0.0368835975893481,0.359179042796612,0.01367513952,0.0019040976624,0.051,0.425758279979012,1138.56658037139
2314,17705.5156168116,8.27562292,8.2968223653137,8.30621800546295,1.00256167366718,1.00113243838853,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235098992881172,0.000470201424949909,3.35858160678506e-05,0.0240136865291349,0.183891148616899,0.0581020126881566,0.0362801340801626,0.278273295385218,0.227004540385016,0.0952882141131065,0.0368832198962304,0.359175974394353,0.01367513952,0.0019040976624,0.051,0.425755211576753,1138.99233711798
2315,17705.3536209464,8.27562292,8.29676265585295,8.30613183274834,1.00255445856551,1.00112925695045,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235097300952206,0.000470198041067226,3.35855743619447e-05,0.0240135137106497,0.183889240841368,0.0581014099098338,0.0362797576925409,0.278270408443742,0.227002463416588,0.0952876079509011,0.0368828432669029,0.359172914634392,0.01367513952,0.0019040976624,0.051,0.425752151816792,1139.41809080049
2316,17705.1920813502,8.27562292,8.29670311456736,8.30604590274319,1.0025472637856,1.00112608442737,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235095613788655,0.000470194666715444,3.35853333368175e-05,0.0240133413789178,0.183887338439175,0.0581008088292643,0.0362793823650325,0.278267529633471,0.22700039229804,0.0952870034959797,0.0368824676983693,0.359169863492389,0.01367513952,0.0019040976624,0.051,0.425749100674789,1139.84384142754
2317,17705.0309967378,8.27562292,8.29664374098324,8.30596021476385,1.00254008927019,1.00112292079442,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235093931377099,0.000470191301867719,3.35850929905514e-05,0.0240131695325681,0.183885441395185,0.0581002094416658,0.0362790080946512,0.278264658931502,0.226998327012895,0.0952864007435335,0.0368820931876418,0.35916682094407,0.01367513952,0.0019040976624,0.051,0.42574605812647,1140.26958900775
2318,17704.8703658279,8.27562292,8.29658453462822,8.30587476812868,1.00253293496222,1.00111976602681,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235092253704151,0.000470187946497282,3.35848533212344e-05,0.0240129981702336,0.183883549694308,0.0580996117422703,0.0362786348784199,0.278261796314998,0.226996267544723,0.0952857996887676,0.0368817197317412,0.359163786965232,0.01367513952,0.0019040976624,0.051,0.425743024147632,1140.69533354969
2319,17704.7101873424,8.27562292,8.29652549503131,8.3057895621579,1.00252580080477,1.00111662009984,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235090580756465,0.000470184600577437,3.35846143269598e-05,0.0240128272905509,0.183881663321494,0.0580990157263227,0.0362782627133693,0.278258941761186,0.22699421387714,0.0952852003269002,0.0368813473276963,0.359160761531736,0.01367513952,0.0019040976624,0.051,0.425739998714136,1141.12107506192
2320,17704.5504600074,8.27562292,8.29646662172284,8.30570459617371,1.00251868674109,1.00111348298885,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235088912520734,0.00047018126408157,3.35843760058264e-05,0.0240126568921608,0.183879782261736,0.0580984213890818,0.0362778915965389,0.278256095247357,0.22699216599381,0.0952846026531634,0.0368809759725448,0.359157744619518,0.01367513952,0.0019040976624,0.051,0.425736981801918,1141.54681355298
2321,17704.3911825519,8.27562292,8.29640791423445,8.30561986950018,1.00251159271458,1.00111035466927,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235087248983684,0.000470177936983136,3.35841383559383e-05,0.0240124869737075,0.183877906500071,0.0580978287258195,0.0362775215249764,0.278253256750867,0.22699012387844,0.0952840066628027,0.0368806056633324,0.359154736204575,0.01367513952,0.0019040976624,0.051,0.425733973386975,1141.97254903137
2322,17704.2323537089,8.27562292,8.29634937209909,8.30553538146325,1.0025045186688,1.00110723511657,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235085590132083,0.000470174619255667,3.35839013754048e-05,0.0240123175338394,0.183876036021576,0.0580972377318208,0.0362771524957376,0.278250426249135,0.226988087514785,0.0952834123510764,0.036880236397113,0.359151736262974,0.01367513952,0.0019040976624,0.051,0.425730973445374,1142.39828150558
